매장명,시도명,구군명,도로명주소,전화번호,위도,오픈일자
양산범어,경남,양산시,경상남도 양산시 물금읍 범어로 62,1522-3232,35.3287435162243,20131223
양산이마트,경남,양산시,"경상남도 양산시 양산역6길 12, 양산이마트 1층 (중부동)",1522-3232,35.33706607072501,20110429
양산물금DT,경남,양산시,경상남도 양산시 물금읍 황산로 346 ,1522-3232,35.3075354379422,20220602
양산통도사,경남,양산시,경상남도 양산시 하북면 충렬로 1553 ,1522-3232,35.4722969553954,20250430
양산부산대학교병원,경남,양산시,경상남도 양산시 물금읍 금오로 20 ,1522-3232,35.32806420490634,20241121
양산신기DT,경남,양산시,경상남도 양산시 양산대로 947 (신기동),1522-3232,35.355007631985565,20240927
경산중방DT,경북,경산시,경상북도 경산시 경안로 222 (중방동),1522-3232,35.8274054981779,20170518
영남대아트센터,경북,경산시,경상북도 경산시 대학로 280 (대동) 영남대학교,1522-3232,35.831888263213514,20140825
영남대중앙도서관,경북,경산시,경상북도 경산시 대학로 280 (조영동) 영남대학교,1522-3232,35.83332843318061,20140825
영남대,경북,경산시,"경상북도 경산시 청운로 16, 1~3층 (대동)",1522-3232,35.83697768496794,20131030
스타필드마켓경산,경북,경산시,경상북도 경산시 옥산로 227 (중산동) 경산이마트,1522-3232,35.8346240436798,20060728
대구대학교,경북,경산시,경상북도 경산시 진량읍 대구대로 201 ,1522-3232,35.8973698748974,20210909
경산임당역DT,경북,경산시,경상북도 경산시 대학로 208 (계양동),1522-3232,35.8337503248567,20200715
경산중산,경북,경산시,"경상북도 경산시 펜타힐즈로 74 (중산동) 109호,110호,111호,112호",1522-3232,35.83029669680521,20220421
경산신대부적,경북,경산시,경상북도 경산시 압량읍 대학로 422 ,1522-3232,35.84512191269418,20260227
경산하양DT,경북,경산시,경상북도 경산시 진량읍 대학로 1417 ,1522-3232,35.904849,20220317
경산사동DT,경북,경산시,경상북도 경산시 원효로 194 (사동),1522-3232,35.8189231,20241128
경산무학,경북,경산시,경상북도 경산시 하양읍 서사도리9로 21 ,1522-3232,35.9172823645922,20240103
경주보문,경북,경주시,경상북도 경주시 보문로 537 (천군동),1522-3232,35.83653497682624,20180323
경주터미널DT,경북,경주시,경상북도 경주시 태종로 686 (사정동),1522-3232,35.838226,20160523
경주대릉원,경북,경주시,경상북도 경주시 첨성로 125 (황남동),1522-3232,35.834026512273645,20140623
경주보문호수DT,경북,경주시,경상북도 경주시 보문로 132-6 (북군동),1522-3232,35.8532391,20140121
경주보문로DT,경북,경주시,"경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)",1522-3232,35.83874253765283,20120910
경주용황,경북,경주시,"경상북도 경주시 용황로13길 33, 1층",1522-3232,35.884566127632404,20251121
경주용강DT,경북,경주시,경상북도 경주시 산업로 4350 (용강동),1522-3232,35.8677384570479,20211216
경주불국사코오롱호텔,경북,경주시,경상북도 경주시 불국로 289-17 (마동),1522-3232,35.7877774416445,20260623
경주충효DT,경북,경주시,경상북도 경주시 태종로 406 (충효동),1522-3232,35.844539906331164,20240502
구미상모DT,경북,구미시,경상북도 구미시 금오대로 439 (상모동),1522-3232,36.0823172,20190130
구미도량DT,경북,구미시,경상북도 구미시 야은로 312 (도량동),1522-3232,36.138474,20180831
구미옥계,경북,구미시,경상북도 구미시 옥계북로 20 (양포동),1522-3232,36.138285,20160324
구미시청DT,경북,구미시,경상북도 구미시 송정대로 27 (송정동),1522-3232,36.1176314,20150825
구미금오산DT,경북,구미시,경상북도 구미시 금오산로 205 (남통동),1522-3232,36.12245,20131220
구미인동,경북,구미시,"경상북도 구미시 인동가산로 9-3, 노블레스타워 1층 (황상동)",1522-3232,36.10782365568934,20080808
구미공단,경북,구미시,"경상북도 구미시 1공단로 212, HALLA SIGMA VALLEY 106 (공단동)",1522-3232,36.10177277179551,20120103
구미인의DT,경북,구미시,경상북도 구미시 인동북길 149 (인의동),1522-3232,36.09563265468403,20231018
삼성전자 구미2캠퍼스,경북,구미시,경상북도 구미시 3공단3로 302 삼성전자 2공장 창의동 1층((임수동),1522-3232,36.107137,20250829
구미광평DT,경북,구미시,경상북도 구미시 구미대로 188 (광평동),1522-3232,36.10374,20211014
구미문성DT,경북,구미시,경상북도 구미시 고아읍 들성로 207 ,1522-3232,36.16098123075868,20210909
구미확장단지,경북,구미시,경상북도 구미시 산동읍 신당1로4길 19 ,1522-3232,36.15580816173035,20200918
상주무양DT,경북,상주시,경상북도 상주시 영남제일로 1683 (무양동),1522-3232,36.4261853415948,20221006
영주가흥,경북,영주시,경상북도 영주시 영주로 90 (가흥동),1522-3232,36.82291130042651,20240704
경북도청대로,경북,예천군,경상북도 예천군 호명면 수변로 113 ,1522-3232,36.5747342643423,20230202
포항쌍용DT,경북,포항시 남구,경상북도 포항시 남구 중흥로 122 (상도동),1522-3232,36.0155,20171222
포항오천,경북,포항시 남구,경상북도 포항시 남구 오천읍 원동로 15,1522-3232,35.9642032,20151027
포항대이,경북,포항시 남구,경상북도 포항시 남구 포스코대로 124 (대잠동),1522-3232,36.025372,20141223
포항이마트,경북,포항시 남구,"경상북도 포항시 남구 냉천로 10, 이마트 포항점 1층 (인덕동)",1522-3232,35.9912207539553,20130523
포항시청,경북,포항시 남구,경상북도 포항시 남구 시청로 5 (대잠동),1522-3232,36.01821259088287,20120925
포항송도,경북,포항시 남구,경상북도 포항시 남구 송도해안길 54 (송도동),1522-3232,36.0356471,20230727
포항IC DT,경북,포항시 남구,경상북도 포항시 남구 희망대로 353 (이동),1522-3232,36.0354586,20230316
포항세명기독병원,경북,포항시 남구,경상북도 포항시 남구 포스코대로 351 (대도동),1522-3232,36.01760068113297,20210617
포항포스코DT,경북,포항시 남구,경상북도 포항시 남구 동해안로6213번길 15-15 (동촌동),1522-3232,35.9965777972114,20210528
김천구미역,경북,김천시,경상북도 김천시 혁신3로 26 (율곡동),1522-3232,36.116366,20161111
김천시청DT,경북,김천시,경상북도 김천시 시청로 47 (대신동),1522-3232,36.132607850006174,20160226
김천부곡DT,경북,김천시,경상북도 김천시 시민로 47 (부곡동),1522-3232,36.12816,20230921
안동이마트,경북,안동시,경상북도 안동시 옥동1길 2 (옥동),1522-3232,36.558505,20200207
안동병원,경북,안동시,경상북도 안동시 앙실로 11 (수상동),1522-3232,36.547024,20191219
안동시청,경북,안동시,경상북도 안동시 서동문로 173 (삼산동),1522-3232,36.566355034307776,20150430
안동강변DT,경북,안동시,경상북도 안동시 육사로 327 (법흥동),1522-3232,36.562290794300424,20220414
안동법원DT,경북,안동시,경상북도 안동시 강남로 305 (정하동),1522-3232,36.55403062589347,20250926
안동옥동,경북,안동시,경상북도 안동시 광명로 166 (옥동),1522-3232,36.5622894296505,20220526
영천완산DT,경북,영천시,경상북도 영천시 영화로 272 (완산동),1522-3232,35.96705563819716,20221208
포항죽도DT,경북,포항시 북구,경상북도 포항시 북구 새천년대로 486 699-1 에스오일,1522-3232,36.018521,20191129
포항장성DT,경북,포항시 북구,경상북도 포항시 북구 새천년대로 1255 (장성동),1522-3232,36.074535,20170316
포항양덕,경북,포항시 북구,경상북도 포항시 북구 장량로 162 (양덕동),1522-3232,36.081632851239085,20150424
포항중앙,경북,포항시 북구,경상북도 포항시 북구 불종로 41 (신흥동),1522-3232,36.038713,20140328
포항영일대비치,경북,포항시 북구,경상북도 포항시 북구 삼호로 186 (항구동),1522-3232,36.05506515861306,20101220
포항법원DT,경북,포항시 북구,경상북도 포항시 북구 신덕로 287 (장성동),1522-3232,36.088258294558834,20230824
포항화진해수욕장,경북,포항시 북구,경상북도 포항시 북구 송라면 동해대로3218번길 40 (송라면),1522-3232,36.2515524885638,20240222
포항중앙로DT,경북,포항시 북구,경상북도 포항시 북구 중앙로 197 (죽도동),1522-3232,36.030707,20221117
포항초곡DT,경북,포항시 북구,경상북도 포항시 북구 흥해읍 동해대로 1354 ,1522-3232,36.09409700115376,20240808
포항두호DT,경북,포항시 북구,경상북도 포항시 북구 새천년대로 1031 (창포동),1522-3232,36.060950403438014,20231109
전남광양DT,전남,광양시,전라남도 광양시 중마중앙로 143 ,1522-3232,34.94319620,20161104
광양LF,전남,광양시,전라남도 광양시 광양읍 순광로 466 ,1522-3232,34.96333774125529,20220512
광양LF스퀘어3F,전남,광양시,전라남도 광양시 광양읍 순광로 466 광양LF스퀘어 3층,1522-3232,34.9622776103799,20250731
광양마동DT,전남,광양시,전라남도 광양시 백운로 1267 (마동),1522-3232,34.94026920941869,20230118
목포터미널DT,전남,목포시,전라남도 목포시 영산로 495 (상동),1522-3232,34.8099730152699,20190628
목포하당,전남,목포시,전라남도 목포시 백년대로 293 (상동),1522-3232,34.803958,20170224
목포북항DT,전남,목포시,전라남도 목포시 고하대로 694 (산정동),1522-3232,34.8086337,20151217
목포옥암,전남,목포시,전라남도 목포시 백년대로375번길 1 (옥암동),1522-3232,34.807386,20140625
목포평화광장,전남,목포시,전라남도 목포시 미항로 137 (상동),1522-3232,34.796986,20130725
목포이마트,전남,목포시,전라남도 목포시 옥암로 138 (옥암동),1522-3232,34.81108278193234,20230317
목포용해DT,전남,목포시,전라남도 목포시 대양로 133 (용해동),1522-3232,34.82215733585917,20221103
목포해안로,전남,목포시,전라남도 목포시 해안로 92 (서산동),1522-3232,34.7800525731563,20250417
목포남악,전남,무안군,전라남도 무안군 남악3로82번길 11,1522-3232,34.812982489899824,20141128
전남도청DT,전남,무안군,전라남도 무안군 삼향읍 남악3로 54,1522-3232,34.81038647322748,20210122
무안오룡,전남,무안군,전라남도 무안군 일로읍 오룡남로 132 웨스턴플라자 101 1층,1522-3232,34.79585823398073,20250926
순천연향,전남,순천시,전라남도 순천시 연향번영길 118 (연향동),1522-3232,34.952252,20181213
순천신대,전남,순천시,전라남도 순천시 해룡면 향매로 99 ,1522-3232,34.933472016319136,20170316
순천호수공원,전남,순천시,전라남도 순천시 왕지2길 17 (왕지동),1522-3232,34.968146,20170119
순천조례,전남,순천시,전라남도 순천시 비봉2길 9 (조례동),1522-3232,34.97185561590517,20110624
순천용당DT,전남,순천시,전라남도 순천시 중앙로 398 (가곡동),1522-3232,34.9801606,20201218
순천팔마DT,전남,순천시,전라남도 순천시 백강로 23 (연향동),1522-3232,34.935170969412475,20221130
순천이마트,전남,순천시,전라남도 순천시 팔마로 191 (덕암동),1522-3232,34.94260473206412,20211209
순천왕지DT,전남,순천시,전라남도 순천시 순광로 95 (조례동),1522-3232,34.9581451308006,20250514
순천오천,전남,순천시,전라남도 순천시 순천만정원로 86 (풍덕동),1522-3232,34.93713778929824,20230925
여수해양공원,전남,여수시,전라남도 여수시 이순신광장로 192 (종화동),1522-3232,34.738437,20190628
여수학동DT,전남,여수시,전라남도 여수시 도원로 271 (학동),1522-3232,34.761510,20200521
여수웅천,전남,여수시,전라남도 여수시 예울마루로 37-53 (웅천동),1522-3232,34.746166,20170914
여수둔덕DT,전남,여수시,전라남도 여수시 좌수영로 482 (둔덕동),1522-3232,34.768947,20160630
여수여서,전남,여수시,전라남도 여수시 여문1로 49 (여서동),1522-3232,34.752883,20140307
여수여천,전남,여수시,전라남도 여수시 망마로 39 (학동),1522-3232,34.75984,20111209
더여수돌산DT,전남,여수시,전라남도 여수시 돌산읍 돌산로 3549 ,1522-3232,34.727515,20230811
여수죽림,전남,여수시,전라남도 여수시 소라면 죽림중앙로 7-39 ,1522-3232,34.7616208,20241128
여수신월DT,전남,여수시,전라남도 여수시 신월로 567 (신월동),1522-3232,34.72469427,20210415
여수마리나,전남,여수시,전라남도 여수시 웅천로 134 (웅천동),1522-3232,34.74037053,20210318
전남화순DT,전남,화순군,전라남도 화순군 화순읍 서양로 478 ,1522-3232,35.0685265672376,20211216
전남나주,전남,나주시,전라남도 나주시 상야1길 21 (빛가람동),1522-3232,35.022514,20161216
나주금성관,전남,나주시,"전라남도 나주시 금성관길 4, 금성관길 4-1 (중앙동)",1522-3232,35.03198550759988,20260430
나주혁신DT,전남,나주시,전라남도 나주시 빛가람로 838 (빛가람동),1522-3232,35.02127159938712,20200807
전북김제DT,전북,김제시,전북특별자치도 김제시 콩쥐팥쥐로 11 (검산동),1522-3232,35.806162378081,20221221
전북남원DT,전북,남원시,전북특별자치도 남원시 요천로 1477 (쌍교동),1522-3232,35.4038734001655,20221222
익산모현,전북,익산시,전북특별자치도 익산시 선화로 106 (모현동1가),1522-3232,35.948353,20190214
익산영등DT,전북,익산시,전북특별자치도 익산시 무왕로 1005 (영등동),1522-3232,35.959316,20161222
